Date,Time,R1,R2,R3,R4,F1,F2,F3,SP
2024/12/18,22:18:00,7.3,3.1,0.6,1.9,-22.2,-22.4,-21.7,26
2024/12/18,22:19:00,7.4,3.1,0.7,1.9,-22.1,-22.4,-21.7,26
2024/12/18,22:20:00,7.4,3.1,0.7,1.9,-22.1,-22.4,-21.6,26.1
2024/12/18,22:21:00,7.4,3.2,0.7,1.9,-22.1,-22.4,-21.6,26
2024/12/18,22:22:00,7.4,3.2,0.7,2,-22.1,-22.4,-21.6,26
2024/12/18,22:23:00,7.4,3.1,0.7,2,-22.1,-22.4,-21.6,26
2024/12/18,22:24:00,7.4,3.2,0.7,2,-22.1,-22.3,-21.6,26
2024/12/18,22:25:00,7.4,3.2,0.7,2,-22.1,-22.3,-21.6,26.1
2024/12/18,22:26:00,7.4,3.2,0.7,2,-22.1,-22.3,-21.6,26
2024/12/18,22:27:00,7.4,3.2,0.7,2,-22.1,-22.4,-21.6,26
2024/12/18,22:28:00,7.4,3.2,0.7,2,-22.1,-22.3,-21.6,26
2024/12/18,22:29:00,7.4,3.2,0.7,2,-22.1,-22.3,-21.6,26
2024/12/18,22:30:00,7.4,3.2,0.7,2,-22.1,-22.3,-21.6,26.1
2024/12/18,22:31:00,7.4,3.2,0.7,2,-22.1,-22.3,-21.6,26.1
2024/12/18,22:32:00,7.4,3.2,0.7,2,-22.1,-22.3,-21.6,26
2024/12/18,22:33:00,7.4,3.2,0.7,2,-22.1,-22.3,-21.6,26.2
2024/12/18,22:34:00,7.4,3.2,0.7,2,-22.1,-22.3,-21.6,26
2024/12/18,22:35:00,7.4,3.2,0.7,2,-22.1,-22.3,-21.6,26.1
2024/12/18,22:36:00,7.4,3.2,0.8,2,-22.1,-22.3,-21.5,26
2024/12/18,22:37:00,7.4,3.2,0.8,2.1,-22.1,-22.3,-21.5,26
2024/12/18,22:38:00,7.4,3.2,0.8,2.1,-22,-22.3,-21.5,26.2
2024/12/18,22:39:00,7.4,3.2,0.8,2.1,-22.1,-22.3,-21.5,26.1
2024/12/18,22:40:00,7.4,3.2,0.8,2.1,-22,-22.3,-21.5,26.2
2024/12/18,22:41:00,7.4,3.2,0.8,2.1,-22,-22.2,-21.5,26.2
2024/12/18,22:42:00,7.4,3.2,0.8,2.1,-22,-22.3,-21.5,26
2024/12/18,22:43:00,7.4,3.2,0.8,2.1,-22,-22.3,-21.5,26.1
2024/12/18,22:44:00,7.4,3.3,0.8,2.1,-22,-22.3,-21.5,26.2
2024/12/18,22:45:00,7.4,3.3,0.8,2.1,-22,-22.2,-21.5,26
2024/12/18,22:46:00,7.4,3.3,0.8,2.1,-22,-22.2,-21.5,26.1
2024/12/18,22:47:00,7.4,3.3,0.8,2.1,-22,-22.2,-21.5,26
2024/12/18,22:48:00,7.4,3.3,0.8,2.1,-22,-22.2,-21.5,26
2024/12/18,22:49:00,7.4,3.3,0.8,2.1,-22,-22.2,-21.5,26.1
2024/12/18,22:50:00,7.4,3.3,0.8,2.1,-22,-22.2,-21.5,25.9
2024/12/18,22:51:00,7.4,3.3,0.8,2.1,-22,-22.2,-21.5,26.1
2024/12/18,22:52:00,7.4,3.3,0.8,2.1,-22,-22.2,-21.5,26
2024/12/18,22:53:00,7.5,3.3,0.8,2.2,-22,-22.2,-21.5,26
2024/12/18,22:54:00,7.5,3.3,0.9,2.2,-22,-22.2,-21.5,25.9
2024/12/18,22:55:00,7.4,3.3,0.8,2.2,-22,-22.2,-21.5,26
2024/12/18,22:56:00,7.5,3.3,0.9,2.2,-22,-22.2,-21.4,26
2024/12/18,22:57:00,7.5,3.3,0.9,2.2,-22,-22.2,-21.5,26.1
2024/12/18,22:58:00,7.4,3.3,0.9,2.2,-22,-22.2,-21.5,26
2024/12/18,22:59:00,7.5,3.3,0.9,2.2,-22,-22.2,-21.5,25.9
2024/12/18,23:00:00,7.5,3.3,0.9,2.2,-22,-22.2,-21.5,26.1
2024/12/18,23:01:00,7.5,3.3,0.9,2.2,-22,-22.2,-21.4,26
2024/12/18,23:02:00,7.5,3.3,0.9,2.2,-22,-22.2,-21.4,26
2024/12/18,23:03:00,7.5,3.3,0.9,2.2,-22,-22.2,-21.4,25.9
2024/12/18,23:04:00,7.5,3.3,0.9,2.2,-22,-22.2,-21.4,26.1
2024/12/18,23:05:00,7.5,3.3,0.9,2.2,-22,-22.2,-21.5,26
2024/12/18,23:06:00,7.5,3.3,0.9,2.2,-22,-22.2,-21.4,26
2024/12/18,23:07:00,7.5,3.3,0.9,2.2,-22,-22.2,-21.4,26.1
2024/12/18,23:08:00,7.5,3.4,0.9,2.2,-22,-22.2,-21.4,26
2024/12/18,23:09:00,7.5,3.4,0.9,2.2,-22,-22.2,-21.4,26
2024/12/18,23:10:00,7.5,3.4,0.9,2.2,-22,-22.2,-21.4,26
2024/12/18,23:11:00,7.5,3.4,0.9,2.3,-22,-22.2,-21.4,26.2
2024/12/18,23:12:00,7.5,3.4,0.9,2.2,-22,-22.2,-21.4,26.1
2024/12/18,23:13:00,7.5,3.4,0.9,2.2,-22,-22.2,-21.4,26
2024/12/18,23:14:00,7.5,3.4,0.9,2.2,-22,-22.2,-21.4,26.1
2024/12/18,23:15:00,7.5,3.4,0.9,2.3,-22,-22.2,-21.4,26.2
2024/12/18,23:16:00,7.5,3.4,0.9,2.3,-22,-22.2,-21.4,26.1
2024/12/18,23:17:00,7.5,3.4,1,2.3,-22,-22.2,-21.4,26.1
2024/12/18,23:18:00,7.5,3.4,0.9,2.3,-22,-22.2,-21.4,26.1
2024/12/18,23:19:00,7.5,3.4,0.9,2.3,-22,-22.2,-21.5,26
2024/12/18,23:20:00,7.5,3.4,1,2.3,-22,-22.2,-21.4,26.2
2024/12/18,23:21:00,7.5,3.4,1,2.3,-22,-22.2,-21.5,26.2
2024/12/18,23:22:00,7.5,3.4,1,2.3,-22.1,-22.2,-21.5,26.2
2024/12/18,23:23:00,7.5,3.4,1,2.3,-22.1,-22.3,-21.5,26.3
2024/12/18,23:24:00,7.5,3.4,0.9,2.3,-22.1,-22.3,-21.5,26.2
2024/12/18,23:25:00,7.5,3.4,0.9,2.3,-22.1,-22.2,-21.5,26.3
2024/12/18,23:26:00,7.5,3.4,1,2.3,-22.1,-22.3,-21.5,26.3
2024/12/18,23:27:00,7.6,3.4,1,2.3,-22.1,-22.3,-21.5,26.2
2024/12/18,23:28:00,7.6,3.4,1,2.3,-22.1,-22.3,-21.5,26.2
2024/12/18,23:29:00,7.5,3.4,1,2.3,-22.2,-22.3,-21.5,26.2
2024/12/18,23:30:00,7.6,3.4,1,2.3,-22.2,-22.3,-21.5,26.3
2024/12/18,23:31:00,7.6,3.4,1,2.3,-22.2,-22.3,-21.6,26.4
2024/12/18,23:32:00,7.6,3.4,1,2.3,-22.2,-22.4,-21.6,26.3
2024/12/18,23:33:00,7.6,3.4,1,2.3,-22.2,-22.4,-21.6,26.3
2024/12/18,23:34:00,7.6,3.4,1,2.4,-22.3,-22.4,-21.6,26.3
2024/12/18,23:35:00,7.6,3.4,1,2.3,-22.3,-22.4,-21.6,26.2
2024/12/18,23:36:00,7.6,3.4,1,2.4,-22.3,-22.4,-21.7,26.2
2024/12/18,23:37:00,7.6,3.4,1,2.4,-22.3,-22.4,-21.7,26.4
2024/12/18,23:38:00,7.6,3.4,1,2.4,-22.4,-22.4,-21.7,26.4
2024/12/18,23:39:00,7.6,3.4,1,2.4,-22.4,-22.5,-21.7,26.3
2024/12/18,23:40:00,7.6,3.4,1,2.4,-22.4,-22.5,-21.7,26.4
2024/12/18,23:41:00,7.6,3.4,1,2.4,-22.4,-22.5,-21.7,26.3
2024/12/18,23:42:00,7.6,3.4,1,2.4,-22.5,-22.5,-21.8,26.4
2024/12/18,23:43:00,7.6,3.4,1,2.4,-22.5,-22.6,-21.8,26.4
2024/12/18,23:44:00,7.6,3.4,1,2.4,-22.5,-22.6,-21.8,26.3
2024/12/18,23:45:00,7.6,3.4,1,2.4,-22.5,-22.6,-21.8,26.4
2024/12/18,23:46:00,7.6,3.4,1,2.4,-22.6,-22.7,-21.8,26.3
2024/12/18,23:47:00,7.6,3.4,1,2.4,-22.6,-22.7,-21.9,26.4
2024/12/18,23:48:00,7.6,3.4,0.9,2.4,-22.6,-22.7,-21.9,26.3
2024/12/18,23:49:00,7.6,3.4,1,2.4,-22.6,-22.7,-21.9,26.1
2024/12/18,23:50:00,7.6,3.4,1,2.4,-22.7,-22.8,-21.9,26.3
2024/12/18,23:51:00,7.6,3.4,1,2.4,-22.7,-22.8,-22,26.1
2024/12/18,23:52:00,7.6,3.4,1,2.4,-22.7,-22.8,-22,26.1
2024/12/18,23:53:00,7.6,3.4,1,2.4,-22.8,-22.8,-22,26.1
2024/12/18,23:54:00,7.6,3.4,0.9,2.4,-22.8,-22.9,-22,26.1
2024/12/18,23:55:00,7.7,3.4,1,2.4,-22.8,-22.8,-22.1,26.2
2024/12/18,23:56:00,7.7,3.4,1,2.4,-22.9,-22.9,-22.1,26.1
2024/12/18,23:57:00,7.7,3.4,0.9,2.4,-22.9,-22.9,-22.1,26.3
2024/12/18,23:58:00,7.7,3.4,0.9,2.4,-22.9,-23,-22.1,26.2
2024/12/18,23:59:00,7.7,3.3,0.9,2.4,-22.9,-23,-22.2,26.3
2024/12/19,00:00:00,7.7,3.3,0.9,2.4,-23,-23,-22.2,26.2
2024/12/19,00:01:00,7.7,3.3,0.9,2.4,-23,-23.1,-22.2,26.2
2024/12/19,00:02:00,7.7,3.3,0.9,2.4,-23.1,-23.1,-22.2,26.2
2024/12/19,00:03:00,7.7,3.3,0.9,2.4,-23.1,-23.1,-22.3,26.3
2024/12/19,00:04:00,7.7,3.3,0.9,2.4,-23.1,-23.1,-22.3,26.2
2024/12/19,00:05:00,7.7,3.3,0.9,2.4,-23.1,-23.2,-22.3,26.3
2024/12/19,00:06:00,7.7,3.3,0.9,2.4,-23.2,-23.2,-22.4,26.1
2024/12/19,00:07:00,7.7,3.3,0.9,2.4,-23.2,-23.2,-22.4,26.4
2024/12/19,00:08:00,7.7,3.3,0.9,2.4,-23.2,-23.2,-22.4,26.3
2024/12/19,00:09:00,7.7,3.3,0.9,2.4,-23.3,-23.3,-22.5,26.2
2024/12/19,00:10:00,7.7,3.3,0.9,2.4,-23.3,-23.3,-22.5,26.3
2024/12/19,00:11:00,7.7,3.3,0.9,2.4,-23.3,-23.3,-22.5,26.3
2024/12/19,00:12:00,7.7,3.3,0.9,2.4,-23.4,-23.4,-22.5,26.2
2024/12/19,00:13:00,7.7,3.3,0.9,2.4,-23.4,-23.4,-22.6,26.3
2024/12/19,00:14:00,7.7,3.3,0.9,2.4,-23.4,-23.4,-22.6,26.3
2024/12/19,00:15:00,7.7,3.3,0.9,2.4,-23.5,-23.5,-22.6,26.3
2024/12/19,00:16:00,7.7,3.3,0.8,2.4,-23.5,-23.5,-22.7,26.5
2024/12/19,00:17:00,7.7,3.3,0.9,2.4,-23.6,-23.6,-22.7,26.4
2024/12/19,00:18:00,7.7,3.2,0.9,2.4,-23.6,-23.6,-22.7,26.3
2024/12/19,00:19:00,7.7,3.3,0.9,2.4,-23.6,-23.6,-22.8,26.3
2024/12/19,00:20:00,7.7,3.2,0.8,2.4,-23.7,-23.7,-22.8,26.2
2024/12/19,00:21:00,7.8,3.2,0.8,2.4,-23.7,-23.7,-22.9,26.3
2024/12/19,00:22:00,7.8,3.2,0.8,2.4,-23.7,-23.7,-22.9,26.3
2024/12/19,00:23:00,7.7,3.2,0.8,2.4,-23.8,-23.8,-22.9,26.2
2024/12/19,00:24:00,7.8,3.2,0.8,2.4,-23.8,-23.8,-23,26.3
2024/12/19,00:25:00,7.8,3.2,0.8,2.4,-23.9,-23.8,-23,26.2
2024/12/19,00:26:00,7.7,3.2,0.8,2.4,-23.9,-23.9,-23,26.2
2024/12/19,00:27:00,7.8,3.2,0.8,2.4,-23.9,-23.9,-23.1,26.3
2024/12/19,00:28:00,7.8,3.2,0.8,2.3,-24,-23.9,-23.1,26.2
2024/12/19,00:29:00,7.8,3.2,0.8,2.4,-24,-24,-23.1,26.2
2024/12/19,00:30:00,7.8,3.2,0.8,2.3,-24.1,-24,-23.2,26.2
2024/12/19,00:31:00,7.8,3.2,0.8,2.3,-24.1,-24.1,-23.2,26.2
2024/12/19,00:32:00,7.8,3.2,0.7,2.3,-24.2,-24.1,-23.3,26.1
2024/12/19,00:33:00,7.8,3.1,0.7,2.3,-24.2,-24.2,-23.3,26.2
2024/12/19,00:34:00,7.8,3.1,0.7,2.3,-24.2,-24.2,-23.3,26.1
2024/12/19,00:35:00,7.8,3.1,0.7,2.3,-24.2,-24.2,-23.4,26.2
2024/12/19,00:36:00,7.8,3.1,0.7,2.3,-24.3,-24.3,-23.4,26.2
2024/12/19,00:37:00,7.8,3.1,0.7,2.3,-24.4,-24.3,-23.5,26.2
2024/12/19,00:38:00,7.8,3.1,0.7,2.3,-24.4,-24.4,-23.5,26.2
2024/12/19,00:39:00,7.8,3.1,0.7,2.3,-24.5,-24.4,-23.5,26.3
2024/12/19,00:40:00,7.8,3,0.7,2.3,-24.5,-24.5,-23.6,26.2
2024/12/19,00:41:00,7.8,3,0.6,2.3,-24.5,-24.5,-23.6,26.3
2024/12/19,00:42:00,7.8,3,0.6,2.3,-24.6,-24.5,-23.7,26.2
2024/12/19,00:43:00,7.8,3,0.6,2.3,-24.6,-24.6,-23.7,26.3
2024/12/19,00:44:00,7.7,3,0.6,2.3,-24.7,-24.6,-23.8,26.2
2024/12/19,00:45:00,7.7,3,0.6,2.3,-24.7,-24.6,-23.8,26.4
2024/12/19,00:46:00,7.7,3,0.6,2.2,-24.7,-24.7,-23.8,26.5
2024/12/19,00:47:00,7.7,3,0.6,2.2,-24.8,-24.7,-23.9,26.6
2024/12/19,00:48:00,7.7,3,0.5,2.2,-24.8,-24.7,-23.9,26.5
2024/12/19,00:49:00,7.7,3,0.5,2.2,-24.8,-24.8,-23.9,26.6
2024/12/19,00:50:00,7.7,3,0.6,2.2,-24.9,-24.8,-24,26.7
2024/12/19,00:51:00,7.6,2.9,0.5,2.2,-24.9,-24.9,-24,26.7
2024/12/19,00:52:00,7.6,2.9,0.5,2.2,-24.9,-24.9,-24.1,26.8
2024/12/19,00:53:00,7.6,2.9,0.5,2.2,-24.9,-24.9,-24.1,26.8
2024/12/19,00:54:00,7.6,2.9,0.5,2.2,-25,-24.9,-24.1,26.7
2024/12/19,00:55:00,7.6,2.9,0.5,2.2,-25,-24.9,-24.1,26.7
2024/12/19,00:56:00,7.6,2.9,0.5,2.2,-25,-25,-24.2,26.8
2024/12/19,00:57:00,7.5,2.9,0.4,2.1,-25,-25,-24.2,26.8
2024/12/19,00:58:00,7.5,2.8,0.4,2.1,-25,-25,-24.2,26.8
2024/12/19,00:59:00,7.6,2.8,0.4,2.1,-25.1,-25,-24.2,26.7
2024/12/19,01:00:00,7.6,2.8,0.4,2.1,-25.1,-25.1,-24.3,26.6
2024/12/19,01:01:00,7.5,2.8,0.4,2.1,-25.1,-25.1,-24.3,26.7
2024/12/19,01:02:00,7.5,2.8,0.4,2.1,-25.1,-25.1,-24.3,26.6
2024/12/19,01:03:00,7.5,2.8,0.4,2.1,-25.2,-25.1,-24.4,26.6
2024/12/19,01:04:00,7.5,2.8,0.4,2.1,-25.2,-25.2,-24.4,26.7
2024/12/19,01:05:00,7.5,2.8,0.3,2.1,-25.2,-25.2,-24.4,26.6
2024/12/19,01:06:00,7.4,2.8,0.3,2.1,-25.2,-25.2,-24.4,26.7
2024/12/19,01:07:00,7.4,2.8,0.3,2.1,-25.2,-25.2,-24.4,26.7
2024/12/19,01:08:00,7.5,2.7,0.3,2.1,-25.2,-25.2,-24.4,26.8
2024/12/19,01:09:00,7.5,2.7,0.3,2,-25.3,-25.2,-24.5,26.8
2024/12/19,01:10:00,7.5,2.7,0.3,2,-25.3,-25.3,-24.5,26.8
2024/12/19,01:11:00,7.4,2.7,0.2,2,-25.3,-25.3,-24.5,26.7
2024/12/19,01:12:00,7.4,2.7,0.2,2,-25.3,-25.3,-24.5,26.6
2024/12/19,01:13:00,7.4,2.6,0.2,2,-25.3,-25.3,-24.6,26.6
2024/12/19,01:14:00,7.4,2.6,0.2,2,-25.4,-25.4,-24.6,26.6
2024/12/19,01:15:00,7.4,2.6,0.2,2,-25.4,-25.4,-24.6,26.6
2024/12/19,01:16:00,7.4,2.6,0.2,2,-25.4,-25.4,-24.6,26.6
2024/12/19,01:17:00,7.4,2.6,0.2,2,-25.4,-25.4,-24.6,26.5
2024/12/19,01:18:00,7.4,2.6,0.2,2,-25.4,-25.5,-24.7,26.6
2024/12/19,01:19:00,7.4,2.6,0.1,2,-25.5,-25.5,-24.7,26.6
2024/12/19,01:20:00,7.4,2.6,0.2,1.9,-25.5,-25.5,-24.7,26.4
2024/12/19,01:21:00,7.4,2.6,0.1,1.9,-25.5,-25.5,-24.7,26.5
2024/12/19,01:22:00,7.4,2.5,0.1,1.9,-25.5,-25.6,-24.8,26.6
2024/12/19,01:23:00,7.4,2.5,0.1,1.9,-25.5,-25.6,-24.8,26.5
2024/12/19,01:24:00,7.4,2.6,0.1,1.9,-25.5,-25.6,-24.8,26.5
2024/12/19,01:25:00,7.4,2.5,0.1,1.9,-25.6,-25.6,-24.8,26.4
2024/12/19,01:26:00,7.4,2.5,0.1,1.9,-25.6,-25.6,-24.8,26.5
2024/12/19,01:27:00,7.4,2.5,0.1,1.9,-25.6,-25.6,-24.8,26.6
2024/12/19,01:28:00,7.4,2.5,0.1,1.8,-25.6,-25.7,-24.9,26.6
2024/12/19,01:29:00,7.4,2.5,0,1.8,-25.6,-25.7,-24.9,26.5
2024/12/19,01:30:00,7.4,2.5,0,1.8,-25.6,-25.7,-24.9,26.3
2024/12/19,01:31:00,7.4,2.5,0,1.8,-25.6,-25.7,-24.9,26.5
2024/12/19,01:32:00,7.4,2.5,0,1.8,-25.7,-25.7,-24.9,26.4
2024/12/19,01:33:00,7.4,2.5,0,1.8,-25.6,-25.7,-24.9,26.6
2024/12/19,01:34:00,7.4,2.5,0,1.8,-25.7,-25.7,-24.9,26.5
2024/12/19,01:35:00,7.4,2.5,0,1.8,-25.7,-25.7,-24.9,26.3
2024/12/19,01:36:00,7.4,2.4,0,1.8,-25.7,-25.8,-25,26.5
2024/12/19,01:37:00,7.4,2.5,0,1.8,-25.7,-25.7,-25,26.4
2024/12/19,01:38:00,7.4,2.4,0,1.8,-25.7,-25.8,-25,26.5
2024/12/19,01:39:00,7.4,2.4,0,1.8,-25.7,-25.8,-25,26.4
2024/12/19,01:40:00,7.4,2.4,-0.1,1.7,-25.7,-25.8,-25,26.4
2024/12/19,01:41:00,7.4,2.4,-0.1,1.7,-25.7,-25.8,-25,26.3
2024/12/19,01:42:00,7.4,2.4,-0.1,1.7,-25.7,-25.8,-25,26.3
2024/12/19,01:43:00,7.4,2.4,-0.1,1.7,-25.7,-25.8,-25,26.3
2024/12/19,01:44:00,7.4,2.4,-0.1,1.7,-25.6,-25.8,-25,26.3
2024/12/19,01:45:00,7.4,2.4,-0.1,1.7,-25.7,-25.8,-25,26.3
2024/12/19,01:46:00,7.4,2.4,-0.1,1.7,-25.6,-25.8,-25,26.3
2024/12/19,01:47:00,7.4,2.4,-0.1,1.7,-25.6,-25.8,-25,26.3
2024/12/19,01:48:00,7.4,2.4,-0.1,1.7,-25.6,-25.8,-25,26.3
2024/12/19,01:49:00,7.4,2.4,-0.1,1.7,-25.6,-25.8,-25,26.3
2024/12/19,01:50:00,7.4,2.4,-0.1,1.6,-25.6,-25.7,-25,26.4
2024/12/19,01:51:00,7.4,2.4,-0.1,1.7,-25.6,-25.8,-25,26.3
2024/12/19,01:52:00,7.4,2.4,-0.1,1.6,-25.6,-25.7,-25,26.2
2024/12/19,01:53:00,7.4,2.4,-0.1,1.6,-25.6,-25.7,-25,26.2
2024/12/19,01:54:00,7.4,2.4,-0.1,1.6,-25.6,-25.7,-25,26.3
2024/12/19,01:55:00,7.4,2.4,-0.2,1.6,-25.5,-25.7,-25,26.2
2024/12/19,01:56:00,7.4,2.4,-0.1,1.6,-25.5,-25.7,-24.9,26.2
2024/12/19,01:57:00,7.4,2.4,-0.2,1.6,-25.5,-25.7,-25,26.2
2024/12/19,01:58:00,7.4,2.4,-0.1,1.6,-25.5,-25.7,-24.9,26.2
2024/12/19,01:59:00,7.4,2.4,-0.2,1.6,-25.5,-25.7,-24.9,26.2
2024/12/19,02:00:00,7.4,2.4,-0.2,1.6,-25.4,-25.7,-24.9,26.2
2024/12/19,02:01:00,7.4,2.4,-0.2,1.6,-25.4,-25.7,-24.9,26.1
2024/12/19,02:02:00,7.4,2.4,-0.2,1.6,-25.4,-25.6,-24.9,26.2
2024/12/19,02:03:00,7.4,2.4,-0.2,1.6,-25.4,-25.6,-24.9,26.2
2024/12/19,02:04:00,7.4,2.4,-0.2,1.5,-25.4,-25.6,-24.9,26.2
2024/12/19,02:05:00,7.4,2.4,-0.2,1.5,-25.4,-25.6,-24.8,26.1
2024/12/19,02:06:00,7.4,2.4,-0.2,1.5,-25.3,-25.6,-24.8,26.2
2024/12/19,02:07:00,7.4,2.4,-0.2,1.5,-25.3,-25.6,-24.8,26.2
2024/12/19,02:08:00,7.4,2.4,-0.2,1.5,-25.3,-25.6,-24.8,26.1
2024/12/19,02:09:00,7.4,2.4,-0.2,1.5,-25.3,-25.5,-24.8,26
2024/12/19,02:10:00,7.4,2.4,-0.2,1.5,-25.3,-25.5,-24.8,26
2024/12/19,02:11:00,7.4,2.4,-0.2,1.5,-25.2,-25.5,-24.7,25.9
2024/12/19,02:12:00,7.4,2.4,-0.2,1.5,-25.2,-25.5,-24.7,26
2024/12/19,02:13:00,7.4,2.4,-0.2,1.5,-25.2,-25.5,-24.7,26
2024/12/19,02:14:00,7.4,2.4,-0.2,1.5,-25.2,-25.4,-24.7,25.8
2024/12/19,02:15:00,7.4,2.4,-0.2,1.5,-25.2,-25.4,-24.7,25.9
2024/12/19,02:16:00,7.4,2.4,-0.2,1.5,-25.1,-25.4,-24.7,26
2024/12/19,02:17:00,7.4,2.4,-0.2,1.5,-25.1,-25.4,-24.6,25.9
2024/12/19,02:18:00,7.4,2.4,-0.2,1.5,-25.1,-25.4,-24.6,25.9
2024/12/19,02:19:00,7.4,2.4,-0.2,1.5,-25.1,-25.3,-24.6,25.9
2024/12/19,02:20:00,7.4,2.4,-0.2,1.4,-25.1,-25.3,-24.6,25.9
2024/12/19,02:21:00,7.4,2.4,-0.2,1.4,-25,-25.3,-24.6,25.9
2024/12/19,02:22:00,7.4,2.4,-0.2,1.5,-25,-25.3,-24.5,26
2024/12/19,02:23:00,7.4,2.4,-0.2,1.5,-25,-25.3,-24.5,26.1
2024/12/19,02:24:00,7.4,2.4,-0.2,1.4,-25,-25.2,-24.5,25.9
2024/12/19,02:25:00,7.4,2.4,-0.2,1.4,-24.9,-25.2,-24.5,26
2024/12/19,02:26:00,7.4,2.4,-0.2,1.4,-24.9,-25.2,-24.5,26
2024/12/19,02:27:00,7.4,2.4,-0.2,1.4,-24.9,-25.2,-24.4,26
2024/12/19,02:28:00,7.4,2.4,-0.2,1.4,-24.8,-25.1,-24.4,26
2024/12/19,02:29:00,7.4,2.4,-0.2,1.4,-24.8,-25.1,-24.4,26.1
2024/12/19,02:30:00,7.4,2.4,-0.2,1.4,-24.8,-25.1,-24.4,25.9
2024/12/19,02:31:00,7.4,2.4,-0.2,1.4,-24.8,-25.1,-24.4,26
2024/12/19,02:32:00,7.4,2.4,-0.2,1.4,-24.7,-25,-24.3,26
2024/12/19,02:33:00,7.4,2.4,-0.2,1.4,-24.7,-25,-24.3,26.1
2024/12/19,02:34:00,7.4,2.4,-0.2,1.4,-24.7,-25,-24.3,26.2
2024/12/19,02:35:00,7.4,2.4,-0.2,1.4,-24.6,-25,-24.2,26
2024/12/19,02:36:00,7.4,2.4,-0.2,1.4,-24.6,-24.9,-24.2,26
2024/12/19,02:37:00,7.4,2.4,-0.2,1.4,-24.6,-24.9,-24.2,26
2024/12/19,02:38:00,7.4,2.4,-0.2,1.4,-24.6,-24.9,-24.2,25.9
2024/12/19,02:39:00,7.4,2.4,-0.2,1.4,-24.5,-24.9,-24.1,26.1
2024/12/19,02:40:00,7.4,2.5,-0.1,1.4,-24.5,-24.8,-24.1,28
2024/12/19,02:41:00,7.5,2.6,-0.1,1.4,-24.5,-24.8,-24.1,28.9
2024/12/19,02:42:00,7.5,2.8,0,1.4,-24.4,-24.8,-24.1,29.2
2024/12/19,02:43:00,7.6,2.9,0.1,1.4,-24.4,-24.8,-24,29.3
2024/12/19,02:44:00,7.6,2.9,0.1,1.4,-24.3,-24.7,-24,29.4
2024/12/19,02:45:00,7.6,3,0.2,1.4,-24.2,-24.7,-24,29.3
2024/12/19,02:46:00,7.7,3.1,0.2,1.4,-24.1,-24.6,-23.9,29.2
2024/12/19,02:47:00,7.7,3.2,0.3,1.4,-24,-24.5,-23.9,29.4
2024/12/19,02:48:00,7.8,3.3,0.3,1.4,-23.8,-24.5,-23.8,29.5
2024/12/19,02:49:00,7.8,3.4,0.4,1.4,-23.7,-24.4,-23.8,29.6
2024/12/19,02:50:00,7.9,3.5,0.4,1.5,-23.5,-24.3,-23.7,29.6
2024/12/19,02:51:00,7.9,3.6,0.5,1.5,-23.3,-24.2,-23.6,29.7
2024/12/19,02:52:00,8,3.7,0.6,1.5,-23.1,-24,-23.5,29.9
2024/12/19,02:53:00,8,3.8,0.6,1.5,-22.9,-23.9,-23.5,29.8
2024/12/19,02:54:00,8.1,3.9,0.7,1.5,-22.6,-23.7,-23.4,29.9
2024/12/19,02:55:00,8.1,4,0.8,1.6,-22.4,-23.6,-23.3,29.7
2024/12/19,02:56:00,8.2,4.1,0.8,1.6,-22.1,-23.4,-23.2,29.6
2024/12/19,02:57:00,8.3,4.2,0.9,1.6,-21.8,-23.2,-23.1,29.3
2024/12/19,02:58:00,8.3,4.3,1,1.6,-21.5,-23,-23,28.9
2024/12/19,02:59:00,8.4,4.4,1,1.7,-21.2,-22.8,-22.9,15.8
2024/12/19,03:00:00,8.5,4.5,1.1,1.7,-20.8,-22.6,-22.8,17.6
2024/12/19,03:01:00,8.6,4.6,1.2,1.7,-20.4,-22.3,-22.7,19.4
2024/12/19,03:02:00,8.6,4.7,1.3,1.8,-20,-22,-22.6,20.6
2024/12/19,03:03:00,8.7,4.8,1.4,1.8,-19.5,-21.7,-22.5,21.2
2024/12/19,03:04:00,8.7,4.9,1.5,1.8,-19,-21.4,-22.3,22.1
2024/12/19,03:05:00,8.8,5,1.5,1.9,-18.5,-21.1,-22.2,23.2
2024/12/19,03:06:00,8.9,5.1,1.6,1.9,-18,-20.8,-22,22.4
2024/12/19,03:07:00,8.9,5.2,1.7,1.9,-17.4,-20.5,-21.9,22.4
2024/12/19,03:08:00,9,5.3,1.8,2,-16.9,-20.1,-21.7,22.6
2024/12/19,03:09:00,9.1,5.4,1.9,2,-16.4,-19.8,-21.6,26.2
2024/12/19,03:10:00,9.2,5.4,2,2.1,-15.9,-19.4,-21.4,27.1
2024/12/19,03:11:00,9.2,5.6,2.1,2.1,-14.7,-18.7,-20.6,27.2
2024/12/19,03:12:00,9.3,5.7,2.2,2.2,-13.9,-17.8,-19.9,27.4
2024/12/19,03:13:00,9.3,5.8,2.3,2.3,-13.3,-17.2,-19.2,27.4
2024/12/19,03:14:00,9.3,5.8,2.3,2.3,-12.8,-16.6,-18.6,27.3
2024/12/19,03:15:00,9.4,5.9,2.4,2.4,-12.3,-16,-18,27.4
2024/12/19,03:16:00,9.4,5.9,2.5,2.4,-11.9,-15.5,-17.4,27.4
2024/12/19,03:17:00,9.4,6,2.6,2.5,-11.6,-15.1,-16.9,27.5
